index,breadth_above_sma_50,market_vol_regime,btc_trend_slope
2025-05-22 06:00:00+00:00,95.12820512820512,high,233.9523308270662
2025-05-22 07:00:00+00:00,96.92307692307692,high,224.78886466165093
2025-05-22 08:00:00+00:00,97.43589743589743,high,200.19021804511019
2025-05-22 09:00:00+00:00,96.66666666666667,high,186.31689473684025
2025-05-22 10:00:00+00:00,96.15384615384616,high,194.5497593984955
2025-05-22 11:00:00+00:00,96.92307692307692,high,202.17236090225387
2025-05-22 12:00:00+00:00,96.41025641025641,high,218.2278872180444
2025-05-22 13:00:00+00:00,94.87179487179486,high,180.55342105262926
2025-05-22 14:00:00+00:00,95.64102564102565,high,142.0209473684201
2025-05-22 15:00:00+00:00,96.15384615384616,medium,129.06296992481066
2025-05-22 16:00:00+00:00,93.07692307692308,medium,105.74007518796766
2025-05-22 17:00:00+00:00,94.61538461538461,medium,84.24278947368227
2025-05-22 18:00:00+00:00,94.35897435897435,medium,66.44326315789358
2025-05-22 19:00:00+00:00,92.82051282051282,medium,50.73041353383215
2025-05-22 20:00:00+00:00,93.07692307692308,medium,36.002436090222616
2025-05-22 21:00:00+00:00,92.3076923076923,medium,15.554917293231806
2025-05-22 22:00:00+00:00,93.58974358974359,medium,5.1434135338335745
2025-05-22 23:00:00+00:00,95.12820512820512,medium,24.226203007516204
2025-05-23 00:00:00+00:00,93.84615384615384,medium,37.54393233082584
2025-05-23 01:00:00+00:00,95.64102564102565,medium,37.0682330827036
2025-05-23 02:00:00+00:00,97.17948717948718,medium,30.808962406011727
2025-05-23 03:00:00+00:00,97.6923076923077,low,28.017503759395307
2025-05-23 04:00:00+00:00,94.87179487179486,low,11.441639097741827
2025-05-23 05:00:00+00:00,94.87179487179486,low,0.8812105263169274
2025-05-23 06:00:00+00:00,87.6923076923077,low,-14.691067669174323
2025-05-23 07:00:00+00:00,90.25641025641026,low,-24.34683458646892
2025-05-23 08:00:00+00:00,93.33333333333333,low,-20.56590977443586
2025-05-23 09:00:00+00:00,94.62915601023018,low,-21.022187969926776
2025-05-23 10:00:00+00:00,93.09462915601023,low,-26.283932330830098
2025-05-23 11:00:00+00:00,15.856777493606138,medium,-53.94224060150476
2025-05-23 12:00:00+00:00,10.997442455242968,medium,-88.35806766917652
2025-05-23 13:00:00+00:00,27.621483375959077,high,-97.09696992481553
2025-05-23 14:00:00+00:00,28.388746803069054,high,-98.94701503759494
2025-05-23 15:00:00+00:00,14.83375959079284,high,-116.678518796994
2025-05-23 16:00:00+00:00,14.795918367346939,high,-130.95320300752144
2025-05-23 17:00:00+00:00,16.071428571428573,high,-141.15924060150553
2025-05-23 18:00:00+00:00,11.479591836734695,high,-155.08124060150587
2025-05-23 19:00:00+00:00,10.459183673469388,high,-156.10686466165527
2025-05-23 20:00:00+00:00,7.653061224489796,high,-160.80633082707075
2025-05-23 21:00:00+00:00,6.377551020408164,high,-164.27929323308632
2025-05-23 22:00:00+00:00,4.591836734693878,high,-170.9775563909801
2025-05-23 23:00:00+00:00,4.336734693877551,high,-182.02058646616607
2025-05-24 00:00:00+00:00,4.336734693877551,high,-190.72495488722
2025-05-24 01:00:00+00:00,4.591836734693878,high,-192.4138796992517
2025-05-24 02:00:00+00:00,5.357142857142857,high,-189.5906240601539
2025-05-24 03:00:00+00:00,5.612244897959184,high,-171.64805263158263
2025-05-24 04:00:00+00:00,5.86734693877551,high,-145.00541353383676
2025-05-24 05:00:00+00:00,5.612244897959184,high,-111.92870676691557
2025-05-24 06:00:00+00:00,6.122448979591836,high,-82.45260902255907
2025-05-24 07:00:00+00:00,5.612244897959184,medium,-84.97106015037797
2025-05-24 08:00:00+00:00,6.377551020408164,medium,-86.25030827067847
2025-05-24 09:00:00+00:00,6.122448979591836,medium,-69.26757142857201
2025-05-24 10:00:00+00:00,7.653061224489796,medium,-36.15196240601926
2025-05-24 11:00:00+00:00,7.142857142857142,medium,-12.104278195489725
2025-05-24 12:00:00+00:00,7.653061224489796,medium,7.403917293231826
2025-05-24 13:00:00+00:00,7.633587786259542,medium,30.123676691724135
2025-05-24 14:00:00+00:00,9.414758269720101,medium,49.57647368420598
2025-05-24 15:00:00+00:00,9.669211195928753,medium,67.12939849623723
2025-05-24 16:00:00+00:00,9.923664122137405,medium,77.7603909774422
2025-05-24 17:00:00+00:00,9.923664122137405,medium,86.86966917292933
2025-05-24 18:00:00+00:00,7.888040712468193,medium,86.02587969924662
2025-05-24 19:00:00+00:00,9.923664122137405,low,77.96935338345597
2025-05-24 20:00:00+00:00,8.396946564885496,low,66.83128571428522
2025-05-24 21:00:00+00:00,7.888040712468193,low,54.570142857140375
2025-05-24 22:00:00+00:00,6.870229007633588,medium,35.16824812029859
2025-05-24 23:00:00+00:00,6.870229007633588,medium,19.364195488720192
2025-05-25 00:00:00+00:00,4.071246819338422,medium,1.8013157894716199
2025-05-25 01:00:00+00:00,4.8346055979643765,medium,-15.100488721809363
2025-05-25 02:00:00+00:00,7.37913486005089,medium,-31.589924812031768
2025-05-25 03:00:00+00:00,7.633587786259542,low,-51.52493233082891
2025-05-25 04:00:00+00:00,8.651399491094146,low,-59.612706766918286
2025-05-25 05:00:00+00:00,8.651399491094146,low,-71.12278947368489
2025-05-25 06:00:00+00:00,10.432569974554708,low,-70.18091729323618
2025-05-25 07:00:00+00:00,7.888040712468193,low,-69.36585714286075
2025-05-25 08:00:00+00:00,5.597964376590331,low,-81.25202255639422
2025-05-25 09:00:00+00:00,5.852417302798982,low,-93.25530075187991
2025-05-25 10:00:00+00:00,6.870229007633588,low,-99.88872180451588
2025-05-25 11:00:00+00:00,6.870229007633588,low,-99.47959398496333
2025-05-25 12:00:00+00:00,8.142493638676845,low,-91.62114285714438
2025-05-25 13:00:00+00:00,6.361323155216285,low,-82.90842105263323
2025-05-25 14:00:00+00:00,5.343511450381679,low,-75.94390225564399
2025-05-25 15:00:00+00:00,6.361323155216285,low,-70.19499248120499
2025-05-25 16:00:00+00:00,6.615776081424936,low,-60.02318045113017
2025-05-25 17:00:00+00:00,8.396946564885496,low,-45.329233082711404
2025-05-25 18:00:00+00:00,7.633587786259542,low,-39.06553383458878
2025-05-25 19:00:00+00:00,9.16030534351145,low,-32.7765263157911
2025-05-25 20:00:00+00:00,7.633587786259542,low,-32.00778195488998
2025-05-25 21:00:00+00:00,8.142493638676845,low,-31.24695488722033
2025-05-25 22:00:00+00:00,52.16284987277354,medium,-1.6215263157919682
2025-05-25 23:00:00+00:00,63.358778625954194,medium,26.467932330822396
2025-05-26 00:00:00+00:00,84.47837150127226,medium,63.212210526316376
2025-05-26 01:00:00+00:00,81.67938931297711,medium,95.85022556390918
2025-05-26 02:00:00+00:00,74.80916030534351,medium,121.44643609022535
2025-05-26 03:00:00+00:00,82.1882951653944,medium,144.18622556390517
2025-05-26 04:00:00+00:00,82.44274809160305,medium,153.79352631578908
2025-05-26 05:00:00+00:00,86.25954198473282,medium,161.6483233082681
2025-05-26 06:00:00+00:00,87.78625954198473,medium,166.7673984962364
2025-05-26 07:00:00+00:00,89.31297709923665,medium,174.72888721804514
2025-05-26 08:00:00+00:00,84.7328244274809,medium,176.58251879699134
2025-05-26 09:00:00+00:00,81.42493638676844,medium,175.74454135338183
2025-05-26 10:00:00+00:00,77.60814249363868,medium,167.99350375939719
2025-05-26 11:00:00+00:00,77.35368956743002,medium,152.53516541353125
2025-05-26 12:00:00+00:00,82.44274809160305,medium,136.89286466165228
2025-05-26 13:00:00+00:00,50.12722646310432,medium,116.94169172932261
2025-05-26 14:00:00+00:00,43.765903307888046,medium,95.23499248120027
2025-05-26 15:00:00+00:00,77.60814249363868,medium,80.06033834586304
2025-05-26 16:00:00+00:00,46.81933842239186,medium,51.97663909774307
2025-05-26 17:00:00+00:00,26.463104325699742,medium,14.854270676688138
2025-05-26 18:00:00+00:00,28.75318066157761,low,0.9995864661645675
2025-05-26 19:00:00+00:00,32.82442748091603,low,-14.906992481208084
2025-05-26 20:00:00+00:00,55.72519083969466,low,-15.735142857144618
2025-05-26 21:00:00+00:00,48.60050890585242,low,-20.29536842105404
2025-05-26 22:00:00+00:00,39.18575063613232,low,-29.278736842106007
2025-05-26 23:00:00+00:00,54.961832061068705,low,-30.75204511278512
2025-05-27 00:00:00+00:00,32.56997455470738,low,-37.503045112781315
2025-05-27 01:00:00+00:00,15.521628498727736,low,-52.65808270676935
2025-05-27 02:00:00+00:00,28.24427480916031,low,-63.12458646616705
2025-05-27 03:00:00+00:00,50.12722646310432,low,-59.62724812030428
2025-05-27 04:00:00+00:00,55.470737913486005,low,-60.21892481203244
2025-05-27 05:00:00+00:00,70.99236641221374,low,-59.42687969924911
2025-05-27 06:00:00+00:00,78.88040712468194,low,-59.89711278195959
2025-05-27 07:00:00+00:00,88.80407124681933,low,-46.830857142860154
2025-05-27 08:00:00+00:00,91.34860050890585,low,-30.448338345868663
2025-05-27 09:00:00+00:00,92.36641221374046,low,-15.597195488722901
2025-05-27 10:00:00+00:00,91.0941475826972,low,-2.0821879699254144
2025-05-27 11:00:00+00:00,90.5852417302799,low,15.389864661652114
2025-05-27 12:00:00+00:00,93.12977099236642,low,23.985436090223317
2025-05-27 13:00:00+00:00,91.34860050890585,low,32.143864661653126
2025-05-27 14:00:00+00:00,85.24173027989822,low,31.59016541353118
2025-05-27 15:00:00+00:00,90.83969465648855,medium,42.00951127819589
2025-05-27 16:00:00+00:00,92.36641221374046,medium,59.53129323307881
2025-05-27 17:00:00+00:00,91.0941475826972,low,72.24730827067404
2025-05-27 18:00:00+00:00,90.33078880407125,medium,76.28157894736682
2025-05-27 19:00:00+00:00,89.56743002544529,medium,82.93839097743948
2025-05-27 20:00:00+00:00,90.83969465648855,medium,79.55730827067104
2025-05-27 21:00:00+00:00,81.67938931297711,low,54.64112781954513
2025-05-27 22:00:00+00:00,70.22900763358778,low,28.702353383457538
2025-05-27 23:00:00+00:00,72.51908396946564,low,10.140796992478018
2025-05-28 00:00:00+00:00,86.25954198473282,low,-3.7174135338381675
2025-05-28 01:00:00+00:00,67.43002544529261,low,-26.095300751882444
2025-05-28 02:00:00+00:00,62.34096692111959,low,-50.171428571431754
2025-05-28 03:00:00+00:00,76.84478371501272,low,-59.21891729323698
2025-05-28 04:00:00+00:00,76.59033078880407,low,-63.3478345864698
2025-05-28 05:00:00+00:00,73.2824427480916,low,-63.861240601506786
2025-05-28 06:00:00+00:00,42.74809160305343,low,-69.10145112782057
2025-05-28 07:00:00+00:00,45.80152671755725,low,-73.39267669173321
2025-05-28 08:00:00+00:00,53.9440203562341,low,-73.0505037593994
2025-05-28 09:00:00+00:00,32.31552162849873,low,-71.75354887218309
2025-05-28 10:00:00+00:00,52.926208651399484,low,-75.61416541353655
